"97","17","1","CARACOL",,,"244620064554","-728034491583","1",NULL,NULL,NULL
"98","17","1","CHARRAS",,,"279678014819","-719842174358","1",NULL,NULL,NULL
"99","17","1","EL CAPRICHO",,,"235237758346","-728312989821","1",NULL,NULL,NULL
"100","17","1","CACHICAMO",,,"232470470486","-733459240125","1",NULL,NULL,NULL
"101","17","1","PUERTO OSPINA",,,"2452","-72391","1",NULL,NULL,NULL
"102","17","1","PUERTO ARTURO",,,"256813971098","-727499941582","1",NULL,NULL,NULL
"103","17","1","PUERTO NUEVO",,,"236123869441","-731577461749","1",NULL,NULL,NULL
"104","17","1","GUACAMAYAS",,,"244003137275","-725069547324","1",NULL,NULL,NULL
"105","17","1","SABANAS DE LA FUGA",,,"272074569596","-722828157599","1",NULL,NULL,NULL
"106","17","1","RAUDAL DEL GUAYABERO",,,"257952672888","-728658706788","1",NULL,NULL,NULL
"107","17","1","SAN JOSE DEL GUAVIARE",,"950001","256642839915","-726389862155","1",NULL,NULL,NULL
"108","16","888","MORICHAL - GARZA",,"943057","226512533337","-69919478485","1",NULL,NULL,NULL
"109","16","887","VENADO ISANA",,,"1727","-69869","1",NULL,NULL,NULL
"110","16","887","BOCAS DE YARI",,,"1776","-68244","1",NULL,NULL,NULL
"111","16","887","CAMPO ALEGRE",,"943017","186568071859","-690098318163","1",NULL,NULL,NULL
"112","16","886","SAN JUAN",,,"374262711305","-674938882927","1",NULL,NULL,NULL
"113","16","886","MEREY",,,"336409215313","-673311752463","1",NULL,NULL,NULL
"114","16","886","CACAHUAL",,"941010","352637226677","-67413262886","1",NULL,NULL,NULL
"115","16","885","GALILEA",,,"163226561337","-669637391786","1",NULL,NULL,NULL
"116","16","884","SEJAL (MAHIMACHI)",,,"2594","-68089","1",NULL,NULL,NULL
"117","16","884","PUERTO COLOMBIA",,,"272646372402","-675667787492","1",NULL,NULL,NULL
"118","16","883","SAN FELIPE",,"942010","191002195125","-670688271154","1",NULL,NULL,NULL
"119","16","663","PUERTO ZANCUDO",,,"3188","-70142","1",NULL,NULL,NULL
"120","16","663","MAPIRIPANA",,"944057","281214773633","-70476252031","1",NULL,NULL,NULL
"121","16","343","MINITAS",,,"3361","-69802","1",NULL,NULL,NULL
"122","16","343","ARRECIFAL",,,"3629","-69.06","1",NULL,NULL,NULL
"123","16","343","BARRANCOMINAS",,"944010","349400512134","-698132490955","1",NULL,NULL,NULL
"124","16","1","SANTA ROSA",,,"367473905087","-680374371812","1",NULL,NULL,NULL
"125","16","1","YURI",,,"364821418474","-681600462523","1",NULL,NULL,NULL
"126","16","1","COAYARE",,,"395790880205","-678317790358","1",NULL,NULL,NULL
"127","16","1","INSPECCION BARRANCO TIGRE",,,"351510285681","-684652931493","1",NULL,NULL,NULL
"128","16","1","COCO NUEVO",,,"390900215922","-679004239035","1",NULL,NULL,NULL
"129","16","1","RESGUARDO CACAHUAL RIO ATABAPO",,,"374102124314","-675769759263","1",NULL,NULL,NULL
"130","16","1","COCO VIEJO",,,"390461108084","-679089466284","1",NULL,NULL,NULL
"131","16","1","INIRIDA",,"940001","386616161896","-679188368372","1",NULL,NULL,NULL
"132","1","798","TARAPACA",,"911030","-289008894805","-697417659664","1",NULL,NULL,NULL
"133","1","669","PUERTO SANTANDER",,,"-0.621184473784","-723842126902","1",NULL,NULL,NULL
"134","1","540","VALENCIA",,,"-380176511867","-703225621049","1",NULL,NULL,NULL
"135","1","540","SANTAREN",,,"-370876260251","-705622183792","1",NULL,NULL,NULL
"136","1","540","SANTA TERESITA",,,"-374914867617","-704237242635","1",NULL,NULL,NULL
"137","1","540","SAN JOSE DE VILLA ANDREA",,,"-374513668631","-70437084036","1",NULL,NULL,NULL
"138","1","540","PATRULLEROS",,,"-378730693577","-703587263049","1",NULL,NULL,NULL
"139","1","540","NUEVO PARAISO",,,"-375837218962","-704020106282","1",NULL,NULL,NULL
"140","1","540","VEINTE DE JULIO",,,"-378959373187","-703530569877","1",NULL,NULL,NULL
"141","1","540","SAN PEDRO DE TIPISCA",,,"-369686118859","-705844363192","1",NULL,NULL,NULL
"142","1","540","SIETE DE AGOSTO",,,"-383198148056","-706266028005","1",NULL,NULL,NULL
"143","1","540","SAN JUAN DEL SOCO",,,"-374228943721","-704548114002","1",NULL,NULL,NULL
"144","1","540","SAN FRANCISCO",,,"-376410975816","-703913105125","1",NULL,NULL,NULL
"145","1","540","PUERTO RICO",,,"-373153374698","-705300622462","1",NULL,NULL,NULL
"146","1","540","PUERTO ESPERANZA",,,"-379383133555","-703462329212","1",NULL,NULL,NULL
"147","1","540","NARANJALES",,,"-386731728447","-705178943433","1",NULL,NULL,NULL
"148","1","540","DOCE DE OCTUBRE",,,"-37350666581","-705042163853","1",NULL,NULL,NULL
"149","1","540","BOYAHUAZU",,,"-3769533","-70581344","1",NULL,NULL,NULL
"150","1","540","SAN JUAN DE ATACUARI",,,"-380401040116","-706720732831","1",NULL,NULL,NULL
"151","1","540","PUERTO NARINO",,"911010","-378044763205","-703645183498","1",NULL,NULL,NULL
"152","1","536","PUERTO ARICA",,"912010","-214844659663","-717526361921","1",NULL,NULL,NULL
"153","1","530","PUERTO ALEGRIA",,"913050","-100567385397","-740144608759","1",NULL,NULL,NULL
"154","1","460","MIRITI",,"916057","-0.888832636017","-70988930227","1",NULL,NULL,NULL
"155","1","430","PACOA",,,"0.053","-71223","1",NULL,NULL,NULL
"156","1","407","LA PEDRERA",,"917010","-13193125911","-695884210175","1",NULL,NULL,NULL
"157","1","405","LA CHORRERA",,"914050","-144329152039","-727955833576","1",NULL,NULL,NULL
"158","1","263","EL ENCANTO",,"913010","-174555537688","-732093071812","1",NULL,NULL,NULL
"159","1","1","COMUNIDAD INDIGENA SAN PEDRO DE LOS LAGOS",,,"-414474198026","-699560161735","1",NULL,NULL,NULL
"160","1","1","COMUNIDAD INDIGENA SAN JUAN DE LOS PARENTES",,,"-415376330453","-699582013552","1",NULL,NULL,NULL
"161","1","1","COMUNIDAD INDIGENA SAN JOSE DEL RIO",,,"-411198257304","-700285785394","1",NULL,NULL,NULL
"162","1","1","COMUNIDAD INDIGENA PICHUNA KM 18",,,"-407568834994","-700016143904","1",NULL,NULL,NULL
"163","1","1","COMUNIDAD INDIGENA CANAAN",,,"-411065337236","-700326371429","1",NULL,NULL,NULL
"164","1","1","BARRIO SAN MIGUEL",,,"-417628953753","-699288659026","1",NULL,NULL,NULL
"165","1","1","COMUNIDAD INDIGENA ZIERA AMENA",,,"-414403692257","-699269763785","1",NULL,NULL,NULL
"166","1","1","COMUNIDAD INDIGENA SAN ANTONIO DE LOS LAGOS",,,"-415278709135","-699677815964","1",NULL,NULL,NULL
"167","1","1","COMUNIDAD INDIGENA ISLA DE RONDA",,,"-413294558377","-699826625129","1",NULL,NULL,NULL
"168","1","1","COMUNIDAD INDIGENA PUERTO TRIUNFO",,,"-3956020168","-701657071533","1",NULL,NULL,NULL
"169","1","1","COMUNIDAD INDIGENA PALMERAS",,,"-381091259264","-702973374453","1",NULL,NULL,NULL
"170","1","1","COMUNIDAD INDIGENA NUEVO JARDIN",,,"-400653499739","-701339203511","1",NULL,NULL,NULL
"171","1","1","ASENTAMIENTO HUMANO TAKANA  KM 11",,,"-409983266385","-699401998354","1",NULL,NULL,NULL
"172","1","1","COMUNIDAD INDIGENA JUSSY MONILLA AMENA",,,"-411580779439","-699293064418","1",NULL,NULL,NULL
"173","1","1","COMUNIDAD INDIGENA MOCAGUA",,,"-382376904341","-702537145047","1",NULL,NULL,NULL
"174","1","1","COMUNIDAD INDIGENA MACEDONIA",,,"-384723456612","-702216413306","1",NULL,NULL,NULL
"175","1","1","COMUNIDAD INDIGENA LOMA LINDA",,,"-400284575173","-701412285685","1",NULL,NULL,NULL
"176","1","1","COMUNIDAD INDIGENA MALOKA YAGUAS",,,"-401846537578","-701077817492","1",NULL,NULL,NULL
"177","1","1","COMUNIDAD INDIGENA SECTOR LA PLAYA",,,"-419469878932","-699588125704","1",NULL,NULL,NULL
"178","1","1","COMUNIDAD INDIGENA LA MILAGROSA",,,"-417750342085","-699753934295","1",NULL,NULL,NULL
"179","1","1","COMUNIDAD INDIGENA LA LIBERTAD",,,"-394982949673","-701678538701","1",NULL,NULL,NULL
"180","1","1","COMUNIDAD INDIGENA PATIO DE CIENCIA DULCE  KM 11",,,"-411998678746","-699478546236","1",NULL,NULL,NULL
"181","1","1","COMUNIDAD INDIGENA EL VERGEL",,,"-386160690603","-70208213813","1",NULL,NULL,NULL
"182","1","1","COMUNIDAD INDIGENA EL PROGRESO",,,"-401578087339","-701129489066","1",NULL,NULL,NULL
"183","1","1","COMUNIDAD INDIGENA ZARAGOZA",,,"-391863955577","-701793107077","1",NULL,NULL,NULL
"184","1","1","COMUNIDAD INDIGENA SAN MARTIN DE AMACAYACU",,,"-377537578756","-703024381643","1",NULL,NULL,NULL
"185","1","1","COMUNIDAD INDIGENA TIKUNA DE ARARA",,,"-405305758964","-700539208267","1",NULL,NULL,NULL
"186","1","1","COMUNIDAD INDIGENA NAZARETH",,,"-410196755726","-700405987276","1",NULL,NULL,NULL
"187","1","1","COMUNIDAD INDIGENA SANTA SOFIA",,,"-400603424139","-701320151653","1",NULL,NULL,NULL
"188","1","1","LETICIA",,"910001","-419983693453","-699414267076","1",NULL,NULL,NULL
"189","27","564","SANTA CATALINA",,,"133839692233","-813720172096","1",NULL,NULL,NULL
"190","27","564","ROCKY POINT",,,"133547001281","-813583783901","1",NULL,NULL,NULL
"191","27","564","SAN FELIPE",,,"133571024088","-81391291817","1",NULL,NULL,NULL
"192","27","564","BOTTON HOUSE",,,"133284142856","-813756403506","1",NULL,NULL,NULL
"193","27","564","SOUTH WEST BAY",,,"13331844084","-813881607157","1",NULL,NULL,NULL
"194","27","564","FRESH WATER BAY",,,"133477751604","-813924284692","1",NULL,NULL,NULL
"195","27","564","SANTA ISABEL",,,"133700998517","-813709115975","1",NULL,NULL,NULL
"196","27","1","PUNTA SUR",,,"124811472389","-817300009044","1",NULL,NULL,NULL
"197","27","1","SAN LUIS",,,"125309279283","-817121111397","1",NULL,NULL,NULL
"198","27","1","LA LOMA",,,"125573264873","-817177736319","1",NULL,NULL,NULL
"199","27","1","SAN ANDRES",,,"125830136907","-816960629797","1",NULL,NULL,NULL
"200","24","885","RIO BLANCO",,,"0.838101988416","-765377415164","1",NULL,NULL,NULL
"201","24","885","CANANGUCHO",,,"0.962297894432","-765979109321","1",NULL,NULL,NULL
"202","24","885","SANTA ROSA DE JUANAMBU",,,"0.826691602536","-76512476756","1",NULL,NULL,NULL
"203","24","885","PORVENIR",,,"100429957047","-766112793076","1",NULL,NULL,NULL
"204","24","885","NARANJITO",,,"0.814540325476","-765680407975","1",NULL,NULL,NULL
"205","24","885","KOFANIA",,,"0.936362869351","-76690696441","1",NULL,NULL,NULL
